Communication_number,Social_unit,Part_exchange,Gesture_start_time,Duration_analysis_include,Mau_end_time,Outcome_time,Outcome,Sgn_ID,Rcp_ID,Signaller_age,Recipient_age,Goal_anon
310118,Kalinzu,1_1,395.445,Include,397.364,400.536,TimeExcludeRecipient,ID_147,ID_53,NA,8,Goal_7
310118,Kalinzu,1_1,395.445,ExcludeEnd,397.976,400.536,TimeExcludeRecipient,ID_147,ID_53,NA,8,Goal_7
310183,Kalinzu,1_2,631.847,Include,633.347,636.065,GoalSignaller,ID_147,ID_62,NA,NA,Goal_8
310111b,Kalinzu,2_3,493.753,Include,495.033,497.556,GoalRecipient,ID_147,ID_106,NA,NA,Goal_7
310111b,Kalinzu,2_3,492.799,Include,495.274,497.556,GoalRecipient,ID_147,ID_106,NA,NA,Goal_7
310071,Kalinzu,1_1,27.142,ExcludeEnd,28.529,34.048,GoalSignaller,ID_147,ID_131,NA,1,Goal_6
310070,Kalinzu,1_1,13.517,ExcludeStart,14.263,15.713,GoalRecipient,ID_147,ID_131,NA,1,Goal_6
300531,Waibira,1_1,6.186,Include,7.005,4.707,Exclude,ID_148,ID_21,15,26,Goal_3
300586,Waibira,Unclear,1.517,ExcludeStart,2.417,1.517,Exclude,ID_148,ID_21,16,27,Goal_9
300531,Waibira,1_1,4.707,Include,5.392,4.707,Exclude,ID_148,ID_21,15,26,Goal_3
300383,Waibira,Unclear,0,ExcludeStart,1.158,8.427,Exclude,ID_148,ID_110,14,14,Goal_9
300843b,Waibira,2_2,3.642,Include,6.002,3.642,TimeExcludeRecipient,ID_148,ID_113,19,13,Goal_12
300626,Waibira,1_1,42.578,Include,44.579,44.579,GoalRecipient,ID_148,ID_156,18,6,Goal_7
300145,Waibira,1_1,4.064,Include,4.907,5.85,GoalRecipient,ID_148,ID_227,17,37,Goal_11
300860a,Waibira,1_2,415.747,Include,416.916,421.089,TimeExcludeAmbiguous,ID_148,ID_227,19,39,Goal_8
300774,Waibira,1_1,3.574,Include,4.694,6.178,GoalRecipient,ID_148,ID_227,19,39,Goal_8
300145,Waibira,1_1,2.67,Include,4.06,5.85,GoalRecipient,ID_148,ID_227,17,37,Goal_11
300861,Waibira,1_1,543.904,Include,544.405,544.978,GoalRecipient,ID_148,ID_227,19,39,Goal_10
300707,Waibira,Unclear,9.997,Include,10.391,9.997,Exclude,ID_148,Unk,18,NA,Goal_9
300224,Waibira,1_1,13.497,Include,15.036,15.81,Exclude,ID_148,Unk,17,NA,Goal_9
300677,Waibira,Unclear,7.324,ExcludeEnd,7.644,5.444,Exclude,ID_148,Unk,18,NA,Goal_9
300677,Waibira,Unclear,5.444,Include,6.284,5.444,Exclude,ID_148,Unk,18,NA,Goal_9
300766,Waibira,Unclear,0.585,Include,1.345,0.585,Exclude,ID_148,Unk,19,NA,Goal_9
300024b,Waibira,2_2,115.092,ExcludeEnd,117.814,118.911,GoalRecipient,ID_148,ID_233,16,37,Goal_11
310092,Kalinzu,1_1,1005.116,Exclude,1007.478,1007.478,GoalRecipient,ID_149,ID_139,2,21,Goal_7
310010,Kalinzu,1_1,5.798,Include,7.836,14.803,GoalSignaller,ID_149,ID_139,2,21,Goal_7
310006,Kalinzu,Unclear,164.692,Include,168.142,168.724,GoalRecipient,ID_149,ID_139,2,21,Goal_7
310010,Kalinzu,1_1,7.114,Include,8.619,14.803,GoalSignaller,ID_149,ID_139,2,21,Goal_7
310008b,Kalinzu,2_3,639.219,Include,640.602,644.04,GoalSignaller,ID_149,ID_139,2,21,Goal_32
300459,Waibira,1_2,17.03,ExcludeEnd,17.744,17.05,Exclude,ID_150,A_M,4,NA,Goal_9
300173b,Waibira,2_2,8.102,ExcludeEnd,8.963,8.963,GoalSignaller,ID_150,ID_5,7,22,Goal_12
300289,Waibira,1_1,29.576,Include,30.665,31.974,GoalRecipient,ID_150,ID_51,7,27,NA
300279,Waibira,1_1,10.801,Include,11.863,11.947,GoalRecipient,ID_150,ID_81,7,39,Goal_11
300279,Waibira,1_1,9.69,Include,11.453,11.947,GoalRecipient,ID_150,ID_81,7,39,Goal_11
300310a,Waibira,1_2,2.925,Include,4.005,5.243,OtherSignaller,ID_150,ID_115,4,6,NA
300457,Waibira,1_1,12.541,Include,15.283,12.541,Exclude,ID_150,ID_154,4,33,Goal_9
300457,Waibira,1_1,11.137,Include,11.648,12.541,Exclude,ID_150,ID_154,4,33,Goal_9
300284,Waibira,1_1,156.852,Include,160.857,161.149,GoalRecipient,ID_150,ID_161,7,24,Goal_11
300511,Waibira,Unclear,4.019,Include,5.271,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300104,Waibira,1_1,0,ExcludeStart,0.498,1.827,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300510,Waibira,Unclear,24.744,Include,25.964,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300511,Waibira,Unclear,1.386,Include,1.815,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300068a,Waibira,1_2,120.213,Include,121.033,122.092,GoalSignaller,ID_150,ID_161,6,23,Goal_19
300395,Waibira,1_1,14.432,Include,14.891,15.306,Exclude,ID_150,ID_161,4,21,Goal_9
300510,Waibira,Unclear,22.191,Include,22.549,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300093,Waibira,1_1,343.062,Include,344.335,361.21,OtherSignaller,ID_150,ID_161,7,24,Goal_9
300285,Waibira,1_1,187.277,ExcludeEnd,188.455,190.8,TimeExcludeRecipient,ID_150,ID_161,7,24,Goal_7
300093,Waibira,1_1,354.749,Include,356.032,361.21,OtherSignaller,ID_150,ID_161,7,24,Goal_9
300510,Waibira,Unclear,2.117,Include,3.725,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300103,Waibira,1_1,33.964,Include,35.344,36.618,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300456,Waibira,1_1,100.499,Include,102.259,105.844,GoalRecipient,ID_150,ID_161,4,21,Goal_24
300590a,Waibira,1_2,20.488,Include,21.064,22.035,GoalSignaller,ID_150,ID_161,6,23,Goal_27
300511,Waibira,Unclear,23.083,Include,23.97,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300101,Waibira,Unclear,356.416,Include,358.064,361.189,GoalSignaller,ID_150,ID_161,7,24,Goal_8
300511,Waibira,Unclear,27.874,Include,28.73,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300510,Waibira,Unclear,33.473,Include,33.828,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300511,Waibira,Unclear,24.401,Include,25.653,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300094a,Waibira,Unclear,399.04,Include,402.577,402.797,Exclude,ID_150,ID_161,7,24,Goal_9
300523,Waibira,1_1,41.977,Include,42.934,43.874,GoalRecipient,ID_150,ID_161,5,22,NA
300094a,Waibira,Unclear,400.545,ExcludeEnd,401.295,402.797,Exclude,ID_150,ID_161,7,24,Goal_9
300100,Waibira,Unclear,330.69,Include,331.791,333.4,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300100,Waibira,Unclear,326.334,Include,327.852,333.4,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300093,Waibira,1_1,358.906,Include,359.681,361.21,OtherSignaller,ID_150,ID_161,7,24,Goal_9
300510,Waibira,Unclear,7.537,Include,8.319,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300093,Waibira,1_1,345.461,Include,346.423,361.21,OtherSignaller,ID_150,ID_161,7,24,Goal_9
300102,Waibira,1_1,506.461,Include,507.903,510.288,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300510,Waibira,Unclear,21.595,Include,21.917,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300510,Waibira,Unclear,34.922,Include,36.303,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300510,Waibira,Unclear,29.265,Include,29.842,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300510,Waibira,Unclear,20.681,Include,21.496,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300395,Waibira,1_1,14.096,Include,14.885,15.306,Exclude,ID_150,ID_161,4,21,Goal_9
300473,Waibira,1_1,170.991,Include,172.13,176.69,GoalAmbiguous,ID_150,ID_161,4,21,NA
300510,Waibira,Unclear,6.122,Include,7.257,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300105b,Waibira,2_2,1.077,Include,2.968,4.429,GoalRecipient,ID_150,ID_161,7,24,Goal_8
300069,Waibira,1_1,126.243,Include,127.238,128.288,Exclude,ID_150,ID_161,6,23,Goal_9
300511,Waibira,Unclear,0.565,Include,1.222,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300510,Waibira,Unclear,13.533,Include,14.683,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300103,Waibira,1_1,33.95,Include,34.83,36.618,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300510,Waibira,Unclear,11.758,Include,12.844,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300510,Waibira,Unclear,30.898,Include,32.076,38.191,GoalRecipient,ID_150,ID_161,5,22,Goal_32
300105b,Waibira,2_2,2.488,ExcludeStart,3.654,4.429,GoalRecipient,ID_150,ID_161,7,24,Goal_8
300511,Waibira,Unclear,29.256,Include,30.37,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300283,Waibira,1_1,48.59,Include,51.731,51.063,GoalRecipient,ID_150,ID_161,7,24,Goal_7
300473,Waibira,1_1,173.962,Include,175.35,176.69,GoalAmbiguous,ID_150,ID_161,4,21,NA
300511,Waibira,Unclear,34.027,Include,34.753,49.593,GoalRecipient,ID_150,ID_161,5,22,Goal_26
300067,Waibira,1_1,7.908,Include,9.056,9.4,TimeExcludeSignaller,ID_150,ID_161,6,23,Goal_12
300398,Waibira,1_1,2.627,Include,3.307,2.627,Exclude,ID_150,Observer,4,NA,Goal_9
300589,Waibira,Unclear,441.082,ExcludeEnd,441.64,440.544,Exclude,ID_150,ID_175,6,6,Goal_9
300589,Waibira,Unclear,440.544,Include,441.044,440.544,Exclude,ID_150,ID_175,6,6,Goal_9
300066,Waibira,1_1,6.489,Include,6.832,6.933,Exclude,ID_150,Unk,6,NA,Goal_29
300066,Waibira,1_1,4.103,Include,4.891,6.933,Exclude,ID_150,Unk,6,NA,Goal_29
300587,Waibira,Unclear,2.358,Include,3.737,2.358,Exclude,ID_150,Unk,6,NA,Goal_9
300066,Waibira,1_1,4.94,Include,5.686,6.933,Exclude,ID_150,Unk,6,NA,Goal_29
300066,Waibira,1_1,5.802,Include,6.369,6.933,Exclude,ID_150,Unk,6,NA,Goal_29
101738,Sonso,1_1,2.92,Include,3.44,6.04,Exclude,ID_151,ID_19,46,21,Goal_2
101736,Sonso,1_1,8.72,Include,9.96,10.6,GoalRecipient,ID_151,ID_19,46,21,Goal_2
101735,Sonso,1_1,1.88,Include,3.36,4.32,GoalRecipient,ID_151,ID_19,46,21,Goal_2
101744,Sonso,1_1,12.159,ExcludeEnd,17.479,16.239,TimeExcludeRecipient,ID_151,ID_46,46,14,Goal_2
100258,Sonso,1_1,8,ExcludeEnd,9.16,8.92,NoValue,ID_151,ID_60,50,19,Goal_9
100255,Sonso,1_1,18.84,Include,21.68,20.44,TimeExcludeAmbiguous,ID_151,ID_60,50,19,Goal_33
101747,Sonso,1_1,6.8,Include,7.52,10.2,TimeExcludeRecipient,ID_151,ID_60,46,15,Goal_2
100348a,Sonso,1_2,39.24,Include,40.6,40.56,GoalRecipient,ID_151,ID_60,50,19,Goal_12
100354,Sonso,1_1,8.799,Include,9.399,9.399,GoalSignaller,ID_151,ID_95,50,33,Goal_12
101745,Sonso,1_1,27.599,Exclude,32.229,33.239,TimeExcludeRecipient,ID_151,ID_101,46,15,Goal_2
101463,Sonso,1_1,12.399,Include,12.839,13.519,GoalRecipient,ID_151,ID_145,46,16,Goal_10
101463,Sonso,1_1,10.359,Include,11.439,13.519,GoalRecipient,ID_151,ID_145,46,16,Goal_10
310142,Kalinzu,1_1,103.437,Include,106.674,107.871,GoalRecipient,ID_152,ID_153,6,12,Goal_7
310143a,Kalinzu,1_2,190.506,Include,192.965,193.738,GoalRecipient,ID_152,ID_153,6,12,Goal_7
310143a,Kalinzu,1_2,191.099,Include,192.923,193.738,GoalRecipient,ID_152,ID_153,6,12,Goal_7
100171,Sonso,1_1,15.6,Include,16.36,16.36,GoalAmbiguous,ID_151,ID_157,49,29,Goal_12
100561,Sonso,1_1,45.56,Include,47.56,51.16,TimeExcludeRecipient,ID_151,ID_157,46,26,Goal_1
101729,Sonso,1_1,7.04,Include,8.08,14.44,OtherRecipient,ID_151,ID_157,46,26,Goal_2
101252,Sonso,1_1,1,Include,1.56,1.56,GoalAmbiguous,ID_151,ID_157,46,26,Goal_12
101731,Sonso,1_1,0.4,Exclude,0.84,0.88,TimeExcludeRecipient,ID_151,ID_157,46,26,Goal_1
100874,Sonso,1_1,14.56,Include,15.28,23.4,Exclude,ID_151,ID_157,46,26,Goal_18
101733,Sonso,1_1,13,Include,13.84,15.04,TimeExcludeRecipient,ID_151,ID_157,46,26,Goal_3
100032,Sonso,1_1,1.2,Include,2,2.92,TimeExcludeRecipient,ID_151,ID_157,49,29,Goal_3
100352a,Sonso,3_3,15.559,Include,16.319,16.919,Exclude,ID_151,ID_157,50,30,Goal_9
101734p1,Sonso,1_1,1.88,Exclude,3,NA,NoValue,ID_151,ID_157,46,26,Goal_2
101734p2,Sonso,1_1,6.08,Include,8.12,8.08,Exclude,ID_151,ID_157,46,26,Goal_2
100874,Sonso,1_1,19.96,Include,20.6,23.4,Exclude,ID_151,ID_157,46,26,Goal_18
100662,Sonso,1_1,21.68,Include,24.4,25.88,OtherRecipient,ID_151,ID_157,46,26,Goal_1
102441,Sonso,1_1,44.72,Include,45.56,46.88,OtherRecipient,ID_151,ID_157,46,26,Goal_2
100352a,Sonso,1_3,0.919,Include,2.319,16.919,Exclude,ID_151,ID_157,50,30,Goal_9
100352a,Sonso,3_3,11.159,Include,12.199,16.919,Exclude,ID_151,ID_157,50,30,Goal_9
101727,Sonso,1_1,0,ExcludeStart,0.72,4.2,Exclude,ID_151,ID_157,46,26,Goal_2
101326,Sonso,1_1,5.68,Include,8.04,9.28,GoalRecipient,ID_151,ID_157,46,26,Goal_1
101730,Sonso,1_1,6.68,Include,8.56,33.6,Exclude,ID_151,ID_157,46,26,Goal_2
102106a,Sonso,1_2,8.28,Include,9.68,9.68,GoalAmbiguous,ID_151,ID_157,47,27,Goal_12
101854,Sonso,1_1,0,Include,0.16,5.24,TimeExcludeRecipient,ID_151,ID_157,46,26,Goal_3
100185,Sonso,1_1,11.28,ExcludeEnd,12.92,13.52,TimeExcludeRecipient,ID_151,ID_157,49,29,Goal_1
101746,Sonso,1_1,22.36,Include,23.48,26.68,OtherRecipient,ID_151,ID_157,46,26,Goal_9
100169,Sonso,1_1,5.8,Include,7.8,10.04,GoalAmbiguous,ID_151,ID_157,49,29,Goal_21
101264,Sonso,1_1,13.76,Include,15.12,17.4,GoalRecipient,ID_151,ID_163,46,12,Goal_7
100796,Sonso,1_1,0.04,Include,1.64,4.04,GoalRecipient,ID_151,ID_163,45,11,Goal_7
100951,Sonso,1_1,15.24,Include,16.92,19.84,GoalRecipient,ID_151,ID_163,46,12,Goal_7
101263,Sonso,1_1,41.44,Include,41.88,42.68,GoalRecipient,ID_151,ID_163,46,12,Goal_10
101250,Sonso,1_1,3.8,Include,5.04,16.04,GoalRecipient,ID_151,ID_164,46,5,Goal_11
100953,Sonso,1_1,7,Include,7.56,9.72,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101847,Sonso,1_1,26.44,Include,27.16,27.56,TimeExcludeRecipient,ID_151,ID_164,46,5,Goal_4
100878a,Sonso,1_3,24.879,Include,25.639,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101135,Sonso,1_1,184.84,Include,187.72,198.32,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101871,Sonso,1_1,0.039,Exclude,0.399,0.359,TimeExcludeRecipient,ID_151,ID_164,46,5,Goal_6
100002,Sonso,1_1,2,Include,3.04,3.96,GoalRecipient,ID_151,ID_164,49,8,Goal_10
100375,Sonso,1_1,10.119,Include,11.919,15.279,GoalAmbiguous,ID_151,ID_164,46,5,Goal_26
100953,Sonso,1_1,5.16,Include,6.08,9.72,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100954b,Sonso,2_3,7.04,Include,8.08,24.64,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101882,Sonso,1_1,3.92,Include,4.2,4.96,GoalRecipient,ID_151,ID_164,46,5,Goal_6
102370,Sonso,1_1,14.6,Include,15.56,15.68,TimeExcludeAmbiguous,ID_151,ID_164,45,4,Goal_38
100942,Sonso,1_1,7.24,Include,8.28,8.76,GoalRecipient,ID_151,ID_164,46,5,Goal_29
101705,Sonso,1_1,11.24,Include,13.92,19.12,GoalRecipient,ID_151,ID_164,46,5,NA
101891,Sonso,1_1,81.279,Include,82.039,85.359,TimeExcludeAmbiguous,ID_151,ID_164,47,6,NA
102355,Sonso,1_1,8.36,ExcludeEnd,9.16,20.8,TimeExcludeAmbiguous,ID_151,ID_164,45,4,Goal_38
101134,Sonso,1_1,144.48,ExcludeEnd,145.16,145,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
102367,Sonso,1_1,3.399,Exclude,4.399,4.759,TimeExcludeRecipient,ID_151,ID_164,45,4,Goal_5
100534,Sonso,1_1,25.52,Include,26.24,27.04,GoalAmbiguous,ID_151,ID_164,46,5,Goal_10
100562b,Sonso,2_2,28,Include,28.52,31.12,GoalRecipient,ID_151,ID_164,46,5,Goal_6
101183,Sonso,1_1,11.4,ExcludeEnd,12.8,14,GoalRecipient,ID_151,ID_164,46,5,Goal_20
101414,Sonso,1_1,10,Include,10.88,11.72,GoalRecipient,ID_151,ID_164,46,5,Goal_20
101283,Sonso,1_1,19.96,Include,20.88,21.88,GoalRecipient,ID_151,ID_164,46,5,Goal_20
101705,Sonso,1_1,0.08,ExcludeStart,0.88,19.12,GoalRecipient,ID_151,ID_164,46,5,NA
100119,Sonso,1_1,1.76,Exclude,2.52,3.88,GoalRecipient,ID_151,ID_164,49,8,Goal_10
100521,Sonso,1_1,6.84,Include,7.36,11.12,GoalSignaller,ID_151,ID_164,46,5,Goal_10
102492,Sonso,1_1,27.24,Include,28.4,29.28,GoalRecipient,ID_151,ID_164,46,5,Goal_6
101891,Sonso,1_1,77.999,Include,78.799,85.359,TimeExcludeAmbiguous,ID_151,ID_164,47,6,NA
101157,Sonso,1_1,94.36,Include,94.68,96.56,GoalRecipient,ID_151,ID_164,46,5,Goal_5
102493,Sonso,1_1,5.039,Include,5.239,9.879,GoalRecipient,ID_151,ID_164,46,5,Goal_6
101847,Sonso,1_1,25.44,Include,26.04,27.56,TimeExcludeRecipient,ID_151,ID_164,46,5,Goal_4
100734,Sonso,1_1,181.88,Include,182.36,184.08,GoalRecipient,ID_151,ID_164,45,4,Goal_10
100733,Sonso,1_1,3.16,Include,3.72,5.48,GoalRecipient,ID_151,ID_164,45,4,Goal_10
102368,Sonso,1_1,7.12,Include,7.96,8.72,OtherRecipient,ID_151,ID_164,45,4,Goal_18
101425,Sonso,1_1,86.04,Include,86.76,89.88,GoalRecipient,ID_151,ID_164,46,5,Goal_10
101664b,Sonso,2_2,1.36,Include,1.8,2.2,GoalRecipient,ID_151,ID_164,46,5,Goal_20
101895,Sonso,1_1,35.84,Include,37.2,39.96,GoalRecipient,ID_151,ID_164,47,6,Goal_20
100381,Sonso,1_1,7.12,Include,8.16,9.52,GoalRecipient,ID_151,ID_164,46,5,Goal_10
100878a,Sonso,3_3,54.799,Include,55.439,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
102369,Sonso,1_1,13.88,Include,14.52,14.92,OtherRecipient,ID_151,ID_164,45,4,Goal_18
100376,Sonso,1_1,3.16,Exclude,5.28,5.16,TimeExcludeAmbiguous,ID_151,ID_164,46,5,Goal_6
101720,Sonso,1_1,21.48,Include,22.24,24.56,GoalRecipient,ID_151,ID_164,46,5,Goal_5
101870,Sonso,1_1,4.88,Include,6.96,9.96,GoalRecipient,ID_151,ID_164,46,5,Goal_6
100878a,Sonso,1_3,41.079,Include,41.399,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101136,Sonso,1_1,34.56,ExcludeEnd,35.16,37.96,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101281,Sonso,1_1,54.199,Include,54.879,56.599,GoalRecipient,ID_151,ID_164,46,5,Goal_10
101156,Sonso,1_1,24.48,Include,24.6,24.96,GoalRecipient,ID_151,ID_164,46,5,Goal_5
100728,Sonso,1_1,37.32,Include,37.56,38.64,GoalRecipient,ID_151,ID_164,45,4,Goal_10
100953,Sonso,1_1,1.04,Include,1.84,9.72,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101848,Sonso,1_1,31.84,Include,34.36,34.4,OtherRecipient,ID_151,ID_164,46,5,Goal_4
101962,Sonso,1_1,3.16,Include,4.04,11.36,GoalRecipient,ID_151,ID_164,47,6,Goal_10
102367,Sonso,1_1,1.239,Exclude,2.239,4.759,TimeExcludeRecipient,ID_151,ID_164,45,4,Goal_5
100729,Sonso,1_1,58.76,Include,59.48,61.4,GoalRecipient,ID_151,ID_164,45,4,Goal_10
100928,Sonso,1_1,4.4,ExcludeEnd,5.24,6.36,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100926,Sonso,1_1,46.28,Include,49.2,51.16,TimeExcludeAmbiguous,ID_151,ID_164,46,5,Goal_4
101132,Sonso,1_1,42.56,Include,43.16,44.28,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
101720,Sonso,1_1,22.72,Include,23,24.56,GoalRecipient,ID_151,ID_164,46,5,Goal_5
100380,Sonso,1_1,1.08,Include,1.48,2.44,GoalRecipient,ID_151,ID_164,46,5,Goal_10
100878a,Sonso,1_3,26.479,Include,29.599,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100954b,Sonso,2_3,20.16,ExcludeEnd,21.2,24.64,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
102140,Sonso,1_1,5.519,Include,6.199,9.359,GoalRecipient,ID_151,ID_164,47,6,Goal_34
101134,Sonso,1_1,143.88,ExcludeEnd,144.84,145,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100878a,Sonso,1_3,39.559,Include,39.919,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
102076,Sonso,1_1,9,Include,12.08,16.32,GoalRecipient,ID_151,ID_164,47,6,Goal_20
102371,Sonso,1_1,0,ExcludeStart,0.2,0.92,GoalRecipient,ID_151,ID_164,45,4,Goal_31
100732,Sonso,1_1,80.88,Include,82,83.32,GoalRecipient,ID_151,ID_164,45,4,Goal_10
102423,Sonso,1_1,0.08,Exclude,3.52,3.72,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100878a,Sonso,1_3,39.919,Include,40.119,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100172,Sonso,1_1,2.84,Include,4.16,5.16,GoalRecipient,ID_151,ID_164,49,8,Goal_10
101868b,Sonso,2_2,8.28,Include,8.64,9.04,GoalRecipient,ID_151,ID_164,46,5,Goal_10
101157,Sonso,1_1,76,Include,76.44,96.56,GoalRecipient,ID_151,ID_164,46,5,Goal_5
102073,Sonso,1_1,11.92,Include,12.72,17.24,GoalRecipient,ID_151,ID_164,47,6,Goal_10
101424,Sonso,1_1,22.52,Include,22.8,23.28,GoalRecipient,ID_151,ID_164,46,5,Goal_10
100878a,Sonso,1_3,42.239,Include,46.239,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
102412,Sonso,1_1,1.12,Include,1.6,2.6,GoalRecipient,ID_151,ID_164,46,5,Goal_6
101896,Sonso,1_1,13.28,Include,13.92,25.84,GoalRecipient,ID_151,ID_164,47,6,Goal_30
101890,Sonso,1_1,29.679,ExcludeEnd,32.159,32.959,TimeExcludeAmbiguous,ID_151,ID_164,47,6,NA
101890,Sonso,1_1,30.639,ExcludeEnd,31.119,32.959,TimeExcludeAmbiguous,ID_151,ID_164,47,6,NA
100878a,Sonso,1_3,38.279,Include,38.799,55.799,TimeExcludeAmbiguous,ID_151,ID_164,46,5,NA
100715,Sonso,1_1,1.88,Include,2.36,3.92,GoalRecipient,ID_151,ID_164,46,5,Goal_6
100170,Sonso,1_1,28.92,Include,30.16,30.28,GoalSignaller,ID_151,Observer,49,NA,Goal_4
102148,Sonso,1_1,143.08,Include,143.36,144.04,GoalRecipient,ID_151,Other_spec,47,NA,Goal_5
102146,Sonso,1_1,239.599,Include,240.679,240.719,NoValue,ID_151,Other_spec,47,NA,Goal_5
100193a,Sonso,1_2,25.08,Include,27.28,27.24,GoalRecipient,ID_151,ID_214,49,20,Goal_39
100292a,Sonso,3_3,18.44,ExcludeEnd,20.08,24.72,TimeExcludeRecipient,ID_151,ID_214,49,20,Goal_26
100292a,Sonso,1_3,5.36,Include,6.68,24.72,TimeExcludeRecipient,ID_151,ID_214,49,20,Goal_26
100784,Sonso,1_1,2.6,Include,3.72,7.96,OtherRecipient,ID_151,ID_223,45,47,NA
100784,Sonso,1_1,3.8,Include,4.52,7.96,OtherRecipient,ID_151,ID_223,45,47,NA
100784,Sonso,1_1,1.92,Include,2.56,7.96,OtherRecipient,ID_151,ID_223,45,47,NA
100784,Sonso,1_1,6.44,Include,7.44,7.96,OtherRecipient,ID_151,ID_223,45,47,NA
100784,Sonso,1_1,4.8,Include,5.64,7.96,OtherRecipient,ID_151,ID_223,45,47,NA
100127,Sonso,1_1,12.16,Include,12.64,12.68,TimeExcludeRecipient,ID_151,ID_249,49,14,Goal_5
101719b,Sonso,2_2,18.12,Include,19.4,21.24,Unable,ID_151,ID_250,46,6,Goal_2
100425,Sonso,1_1,1.28,Include,1.88,2.16,GoalRecipient,ID_151,ID_250,46,6,Goal_5
102489b,Sonso,2_2,1.839,Exclude,3.279,5.68,TimeExcludeAmbiguous,ID_151,ID_250,46,6,Goal_2
310188,Kalinzu,1_1,27.406,Include,28.474,28.752,GoalRecipient,ID_153,ID_52,12,NA,Goal_1
310103a,Kalinzu,1_2,6.378,Include,6.858,5.254,TimeExcludeRecipient,ID_153,ID_53,12,8,Goal_5
310103a,Kalinzu,1_2,5.254,Include,6.293,5.254,TimeExcludeRecipient,ID_153,ID_53,12,8,Goal_5
310141,Kalinzu,1_1,12.8,Include,13.391,14.107,GoalRecipient,ID_153,ID_152,12,6,Goal_10
310143b,Kalinzu,2_2,191.249,Include,193.033,193.029,GoalSignaller,ID_153,ID_152,12,6,Goal_21
310102,Kalinzu,1_1,557.15,Include,559.358,559.358,GoalRecipient,ID_153,ID_159,12,NA,Goal_7
310102,Kalinzu,1_1,557.305,Include,558.724,559.358,GoalRecipient,ID_153,ID_159,12,NA,Goal_7
300458,Waibira,1_2,15.745,Include,16.376,15.726,TimeExcludeRecipient,ID_154,A_M,33,NA,Goal_14
300620b,Waibira,2_2,4.603,Include,5.923,5.878,GoalRecipient,ID_154,ID_37,37,17,Goal_1
300323,Waibira,1_1,32.34,Include,33.332,34.208,Exclude,ID_154,ID_81,33,36,Goal_3
300323,Waibira,1_1,30.834,Include,31.584,34.208,Exclude,ID_154,ID_81,33,36,Goal_3
300777,Waibira,1_1,64.048,Include,64.944,64.048,Exclude,ID_154,ID_148,37,18,Goal_3
300777,Waibira,1_1,65.346,Include,66.186,64.048,Exclude,ID_154,ID_148,37,18,Goal_3
300743,Waibira,Unclear,3.147,ExcludeEnd,4.667,7.547,GoalAmbiguous,ID_154,ID_156,38,7,Goal_8
